id,project_id,type,data,created_at,updated_at
1446,191,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-05-25 13:07:38,2023-05-25 13:07:38
1447,192,project_created,,2023-05-25 13:29:28,2023-05-25 13:29:28
1448,192,overall_status_updated,"{""status"":""green""}",2023-05-25 13:29:28,2023-05-25 13:29:28
1449,192,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-05-25 13:29:28,2023-05-25 13:29:28
1450,192,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-05-25 13:29:28,2023-05-25 13:29:28
1451,192,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-05-25 13:29:28,2023-05-25 13:29:28
1452,192,project_mode_updated,"{""mode"":""closed""}",2023-05-25 13:29:48,2023-05-25 13:29:48
1453,191,project_mode_updated,"{""mode"":""closed""}",2023-05-25 13:29:48,2023-05-25 13:29:48
1454,193,project_created,,2023-05-25 13:52:42,2023-05-25 13:52:42
1455,193,overall_status_updated,"{""status"":""green""}",2023-05-25 13:52:42,2023-05-25 13:52:42
1456,193,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-05-25 13:52:42,2023-05-25 13:52:42
1457,193,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-05-25 13:52:42,2023-05-25 13:52:42
1458,193,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-05-25 13:52:42,2023-05-25 13:52:42
1459,193,overall_status_updated,"{""status"":""yellow""}",2023-05-25 14:04:00,2023-05-25 14:04:00
1460,126,overall_status_updated,"{""status"":""green""}",2023-06-05 12:21:42,2023-06-05 12:21:42
1461,126,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-05 12:22:04,2023-06-05 12:22:04
1462,194,project_created,,2023-06-08 06:23:18,2023-06-08 06:23:18
1463,194,overall_status_updated,"{""status"":""green""}",2023-06-08 06:23:18,2023-06-08 06:23:18
1464,194,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-06-08 06:23:18,2023-06-08 06:23:18
1465,194,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-06-08 06:23:18,2023-06-08 06:23:18
1466,194,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-08 06:23:18,2023-06-08 06:23:18
1467,133,project_mode_updated,"{""mode"":""open""}",2023-06-12 07:17:30,2023-06-12 07:17:30
1468,195,project_created,,2023-06-12 12:23:15,2023-06-12 12:23:15
1469,195,overall_status_updated,"{""status"":""green""}",2023-06-12 12:23:15,2023-06-12 12:23:15
1470,195,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-06-12 12:23:15,2023-06-12 12:23:15
1471,195,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-06-12 12:23:15,2023-06-12 12:23:15
1472,195,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-12 12:23:15,2023-06-12 12:23:15
1473,196,project_created,,2023-06-12 12:32:19,2023-06-12 12:32:19
1474,196,overall_status_updated,"{""status"":""green""}",2023-06-12 12:32:19,2023-06-12 12:32:19
1475,196,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-06-12 12:32:19,2023-06-12 12:32:19
1476,196,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-06-12 12:32:19,2023-06-12 12:32:19
1477,196,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-12 12:32:19,2023-06-12 12:32:19
1478,197,project_created,,2023-06-12 13:10:13,2023-06-12 13:10:13
1479,197,overall_status_updated,"{""status"":""green""}",2023-06-12 13:10:13,2023-06-12 13:10:13
1480,197,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-06-12 13:10:13,2023-06-12 13:10:13
1481,197,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-06-12 13:10:13,2023-06-12 13:10:13
1482,197,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-12 13:10:13,2023-06-12 13:10:13
1483,132,approved_revised_end_date_updated,,2023-06-13 12:53:14,2023-06-13 12:53:14
1484,132,overall_status_updated,"{""status"":""yellow""}",2023-06-13 12:53:34,2023-06-13 12:53:34
1485,193,overall_status_updated,"{""status"":""green""}",2023-06-13 12:53:52,2023-06-13 12:53:52
1486,56,approved_revised_end_date_updated,,2023-06-13 12:59:30,2023-06-13 12:59:30
1487,56,overall_status_updated,"{""status"":""red""}",2023-06-13 12:59:45,2023-06-13 12:59:45
1488,105,project_mode_updated,"{""mode"":""closed""}",2023-06-13 13:12:28,2023-06-13 13:12:28
1489,12,end_date_updated,,2023-06-13 13:13:01,2023-06-13 13:13:01
1490,79,project_mode_updated,"{""mode"":""open""}",2023-06-13 13:13:21,2023-06-13 13:13:21
1491,79,end_date_updated,,2023-06-13 13:13:48,2023-06-13 13:13:48
1492,79,overall_status_updated,"{""status"":""red""}",2023-06-13 13:14:10,2023-06-13 13:14:10
1493,198,project_created,,2023-06-16 11:06:28,2023-06-16 11:06:28
1494,198,overall_status_updated,"{""status"":""green""}",2023-06-16 11:06:28,2023-06-16 11:06:28
1495,198,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-06-16 11:06:28,2023-06-16 11:06:28
1496,198,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-06-16 11:06:28,2023-06-16 11:06:28
1497,198,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-16 11:06:28,2023-06-16 11:06:28
1498,199,project_created,,2023-06-26 12:41:40,2023-06-26 12:41:40
1499,199,overall_status_updated,"{""status"":""green""}",2023-06-26 12:41:40,2023-06-26 12:41:40
1500,199,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-06-26 12:41:40,2023-06-26 12:41:40
1501,199,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-06-26 12:41:40,2023-06-26 12:41:40
1502,199,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-06-26 12:41:40,2023-06-26 12:41:40
1503,126,end_date_updated,,2023-07-04 06:37:27,2023-07-04 06:37:27
1504,126,end_date_updated,,2023-07-04 06:51:19,2023-07-04 06:51:19
1505,198,project_mode_updated,"{""mode"":""closed""}",2023-07-04 06:53:22,2023-07-04 06:53:22
1506,193,overall_status_updated,"{""status"":""red""}",2023-07-04 06:56:02,2023-07-04 06:56:02
1507,132,approved_revised_end_date_updated,,2023-07-04 06:57:16,2023-07-04 06:57:16
1508,126,delivery_phase_updated,"{""phase"":""planning""}",2023-07-04 09:21:01,2023-07-04 09:21:01
1509,193,end_date_updated,,2023-08-22 06:39:03,2023-08-22 06:39:03
1510,132,overall_status_updated,"{""status"":""green""}",2023-08-23 10:53:06,2023-08-23 10:53:06
1511,132,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2023-08-23 10:53:29,2023-08-23 10:53:29
1512,132,approved_revised_end_date_updated,,2023-08-23 10:54:05,2023-08-23 10:54:05
1513,127,approved_revised_end_date_updated,,2023-08-23 11:05:52,2023-08-23 11:05:52
1514,200,project_created,,2023-08-24 10:14:53,2023-08-24 10:14:53
1515,200,overall_status_updated,"{""status"":""green""}",2023-08-24 10:14:54,2023-08-24 10:14:54
1516,200,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-08-24 10:14:54,2023-08-24 10:14:54
1517,200,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-08-24 10:14:54,2023-08-24 10:14:54
1518,200,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-08-24 10:14:54,2023-08-24 10:14:54
1519,200,project_mode_updated,"{""mode"":""closed""}",2023-08-24 10:44:19,2023-08-24 10:44:19
1520,201,project_created,,2023-08-24 13:36:25,2023-08-24 13:36:25
1521,201,overall_status_updated,"{""status"":""green""}",2023-08-24 13:36:25,2023-08-24 13:36:25
1522,201,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-08-24 13:36:25,2023-08-24 13:36:25
1523,201,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-08-24 13:36:25,2023-08-24 13:36:25
1524,201,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-08-24 13:36:25,2023-08-24 13:36:25
1525,193,project_mode_updated,"{""mode"":""closed""}",2023-08-25 07:41:05,2023-08-25 07:41:05
1526,202,project_created,,2023-08-25 12:20:06,2023-08-25 12:20:06
1527,202,overall_status_updated,"{""status"":""green""}",2023-08-25 12:20:06,2023-08-25 12:20:06
1528,202,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-08-25 12:20:06,2023-08-25 12:20:06
1529,202,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-08-25 12:20:06,2023-08-25 12:20:06
1530,202,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-08-25 12:20:06,2023-08-25 12:20:06
1531,203,project_created,,2023-08-30 11:08:12,2023-08-30 11:08:12
1532,203,overall_status_updated,"{""status"":""green""}",2023-08-30 11:08:12,2023-08-30 11:08:12
1533,203,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-08-30 11:08:12,2023-08-30 11:08:12
1534,203,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-08-30 11:08:12,2023-08-30 11:08:12
1535,203,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-08-30 11:08:12,2023-08-30 11:08:12
1556,203,project_mode_updated,"{""mode"":""closed""}",2023-08-31 08:29:24,2023-08-31 08:29:24
1557,208,project_created,,2023-09-18 06:33:56,2023-09-18 06:33:56
1558,208,overall_status_updated,"{""status"":""green""}",2023-09-18 06:33:56,2023-09-18 06:33:56
1559,208,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-09-18 06:33:56,2023-09-18 06:33:56
1560,208,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-09-18 06:33:56,2023-09-18 06:33:56
1561,208,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-09-18 06:33:56,2023-09-18 06:33:56
1562,132,overall_status_updated,"{""status"":""yellow""}",2023-09-19 06:49:32,2023-09-19 06:49:32
1573,211,project_created,,2023-10-17 12:29:09,2023-10-17 12:29:09
1574,211,overall_status_updated,"{""status"":""green""}",2023-10-17 12:29:09,2023-10-17 12:29:09
1575,211,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-10-17 12:29:09,2023-10-17 12:29:09
1576,211,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-10-17 12:29:09,2023-10-17 12:29:09
1577,211,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-10-17 12:29:09,2023-10-17 12:29:09
1578,132,delivery_phase_updated,"{""phase"":""execution""}",2023-10-17 12:43:17,2023-10-17 12:43:17
1579,132,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2023-10-17 12:49:00,2023-10-17 12:49:00
1580,211,delivery_phase_updated,"{""phase"":""initiation""}",2023-10-17 12:52:27,2023-10-17 12:52:27
1581,211,project_mode_updated,"{""mode"":""closed""}",2023-10-18 06:28:58,2023-10-18 06:28:58
1582,126,approved_revised_end_date_updated,,2023-11-07 07:34:57,2023-11-07 07:34:57
1583,201,approved_revised_end_date_updated,,2023-11-07 07:35:22,2023-11-07 07:35:22
1584,201,overall_status_updated,"{""status"":""red""}",2023-11-07 07:36:22,2023-11-07 07:36:22
1585,201,constraint_status_updated,"{""status"":""red"",""constraint"":""scope""}",2023-11-07 07:36:33,2023-11-07 07:36:33
1586,201,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2023-11-07 07:36:39,2023-11-07 07:36:39
1587,201,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2023-11-07 07:36:45,2023-11-07 07:36:45
1588,127,start_date_updated,,2023-11-07 07:44:43,2023-11-07 07:44:43
1589,127,overall_status_updated,"{""status"":""green""}",2023-11-07 07:45:24,2023-11-07 07:45:24
1590,127,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2023-11-07 07:45:34,2023-11-07 07:45:34
1591,127,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-11-07 07:45:38,2023-11-07 07:45:38
1592,127,constraint_status_updated,"{""status"":""yellow"",""constraint"":""budget""}",2023-11-07 07:45:44,2023-11-07 07:45:44
1593,126,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2023-11-08 07:05:18,2023-11-08 07:05:18
1594,132,end_date_updated,,2023-11-16 11:00:43,2023-11-16 11:00:43
1595,132,end_date_updated,,2023-11-16 11:01:46,2023-11-16 11:01:46
1596,132,approved_revised_end_date_updated,,2023-11-16 11:02:04,2023-11-16 11:02:04
1597,212,project_created,,2023-11-16 12:46:43,2023-11-16 12:46:43
1598,212,overall_status_updated,"{""status"":""green""}",2023-11-16 12:46:43,2023-11-16 12:46:43
1599,212,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-11-16 12:46:43,2023-11-16 12:46:43
1600,212,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-11-16 12:46:43,2023-11-16 12:46:43
1601,212,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-11-16 12:46:43,2023-11-16 12:46:43
1602,212,project_mode_updated,"{""mode"":""closed""}",2023-11-22 10:26:22,2023-11-22 10:26:22
1603,201,project_mode_updated,"{""mode"":""closed""}",2023-11-22 10:26:22,2023-11-22 10:26:22
1604,213,project_created,,2023-11-22 10:58:09,2023-11-22 10:58:09
1605,213,overall_status_updated,"{""status"":""green""}",2023-11-22 10:58:09,2023-11-22 10:58:09
1606,213,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-11-22 10:58:09,2023-11-22 10:58:09
1607,213,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-11-22 10:58:09,2023-11-22 10:58:09
1608,213,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-11-22 10:58:09,2023-11-22 10:58:09
1609,126,delivery_phase_updated,"{""phase"":""gggg""}",2023-11-22 11:52:31,2023-11-22 11:52:31
1610,213,project_mode_updated,"{""mode"":""closed""}",2023-11-28 04:54:58,2023-11-28 04:54:58
1611,214,project_created,,2023-11-28 06:12:52,2023-11-28 06:12:52
1612,214,overall_status_updated,"{""status"":""green""}",2023-11-28 06:12:52,2023-11-28 06:12:52
1613,214,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2023-11-28 06:12:52,2023-11-28 06:12:52
1614,214,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2023-11-28 06:12:52,2023-11-28 06:12:52
1615,214,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2023-11-28 06:12:52,2023-11-28 06:12:52
1616,214,project_mode_updated,"{""mode"":""closed""}",2023-12-04 06:00:00,2023-12-04 06:00:00
1622,126,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2024-01-16 07:55:01,2024-01-16 07:55:01
1623,126,overall_status_updated,"{""status"":""red""}",2024-01-16 07:55:44,2024-01-16 07:55:44
1624,126,currency_updated,"{""currency"":""eur""}",2024-01-16 09:35:45,2024-01-16 09:35:45
1625,126,currency_updated,"{""currency"":""usd""}",2024-01-16 10:00:09,2024-01-16 10:00:09
1626,126,delivery_phase_updated,"{""phase"":""execution""}",2024-01-17 04:00:44,2024-01-17 04:00:44
1627,132,delivery_phase_updated,"{""phase"":""initiation""}",2024-01-17 04:01:13,2024-01-17 04:01:13
1628,132,delivery_phase_updated,"{""phase"":""planning""}",2024-01-17 04:01:20,2024-01-17 04:01:20
1629,127,end_date_updated,,2024-01-17 04:02:28,2024-01-17 04:02:28
1630,127,start_date_updated,,2024-01-17 04:02:38,2024-01-17 04:02:38
1631,127,approved_revised_end_date_updated,,2024-01-17 04:03:09,2024-01-17 04:03:09
1632,127,currency_updated,"{""currency"":""cad""}",2024-01-17 04:07:29,2024-01-17 04:07:29
1633,127,original_budget_updated,,2024-01-17 04:07:42,2024-01-17 04:07:42
1634,127,start_date_updated,,2024-01-17 04:11:37,2024-01-17 04:11:37
1635,133,delivery_phase_updated,"{""phase"":""planning""}",2024-01-17 04:18:03,2024-01-17 04:18:03
1636,133,original_budget_updated,,2024-01-17 04:20:50,2024-01-17 04:20:50
1637,133,end_date_updated,,2024-01-17 04:21:49,2024-01-17 04:21:49
1638,133,start_date_updated,,2024-01-17 04:22:00,2024-01-17 04:22:00
1639,133,overall_status_updated,"{""status"":""red""}",2024-01-17 04:27:00,2024-01-17 04:27:00
1640,133,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2024-01-17 04:32:10,2024-01-17 04:32:10
1641,126,overall_status_updated,"{""status"":""green""}",2024-01-23 10:02:40,2024-01-23 10:02:40
1642,126,overall_status_updated,"{""status"":""red""}",2024-01-24 07:53:16,2024-01-24 07:53:16
1643,132,constraint_status_updated,"{""status"":""yellow"",""constraint"":""budget""}",2024-01-29 08:51:20,2024-01-29 08:51:20
1644,132,delivery_phase_updated,"{""phase"":""execution""}",2024-01-29 08:51:55,2024-01-29 08:51:55
1645,132,start_date_updated,,2024-01-29 08:58:28,2024-01-29 08:58:28
1661,219,project_created,,2024-01-30 14:42:44,2024-01-30 14:42:44
1662,219,overall_status_updated,"{""status"":""green""}",2024-01-30 14:42:44,2024-01-30 14:42:44
1663,219,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:42:44,2024-01-30 14:42:44
1664,219,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:42:44,2024-01-30 14:42:44
1665,219,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:42:44,2024-01-30 14:42:44
1666,220,project_created,,2024-01-30 14:45:05,2024-01-30 14:45:05
1667,220,overall_status_updated,"{""status"":""green""}",2024-01-30 14:45:05,2024-01-30 14:45:05
1668,220,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:45:05,2024-01-30 14:45:05
1669,220,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:45:05,2024-01-30 14:45:05
1670,220,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:45:05,2024-01-30 14:45:05
1676,222,project_created,,2024-01-30 14:48:42,2024-01-30 14:48:42
1677,222,overall_status_updated,"{""status"":""green""}",2024-01-30 14:48:42,2024-01-30 14:48:42
1678,222,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:48:42,2024-01-30 14:48:42
1679,222,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:48:42,2024-01-30 14:48:42
1680,222,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:48:42,2024-01-30 14:48:42
1681,223,project_created,,2024-01-30 14:50:22,2024-01-30 14:50:22
1682,223,overall_status_updated,"{""status"":""green""}",2024-01-30 14:50:22,2024-01-30 14:50:22
1683,223,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:50:22,2024-01-30 14:50:22
1684,223,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:50:22,2024-01-30 14:50:22
1685,223,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:50:22,2024-01-30 14:50:22
1686,220,project_mode_updated,"{""mode"":""closed""}",2024-01-30 14:50:44,2024-01-30 14:50:44
1687,222,project_mode_updated,"{""mode"":""closed""}",2024-01-30 14:50:44,2024-01-30 14:50:44
1688,223,project_mode_updated,"{""mode"":""closed""}",2024-01-30 14:50:44,2024-01-30 14:50:44
1689,219,project_mode_updated,"{""mode"":""closed""}",2024-01-30 14:50:44,2024-01-30 14:50:44
1690,224,project_created,,2024-01-30 14:52:00,2024-01-30 14:52:00
1691,224,overall_status_updated,"{""status"":""green""}",2024-01-30 14:52:00,2024-01-30 14:52:00
1692,224,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:52:00,2024-01-30 14:52:00
1693,224,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:52:00,2024-01-30 14:52:00
1694,224,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:52:00,2024-01-30 14:52:00
1695,225,project_created,,2024-01-30 14:53:26,2024-01-30 14:53:26
1696,225,overall_status_updated,"{""status"":""green""}",2024-01-30 14:53:26,2024-01-30 14:53:26
1697,225,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:53:26,2024-01-30 14:53:26
1698,225,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:53:26,2024-01-30 14:53:26
1699,225,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:53:26,2024-01-30 14:53:26
1700,225,project_mode_updated,"{""mode"":""closed""}",2024-01-30 14:53:37,2024-01-30 14:53:37
1701,224,project_mode_updated,"{""mode"":""closed""}",2024-01-30 14:53:37,2024-01-30 14:53:37
1702,226,project_created,,2024-01-30 14:55:09,2024-01-30 14:55:09
1703,226,overall_status_updated,"{""status"":""green""}",2024-01-30 14:55:09,2024-01-30 14:55:09
1704,226,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:55:09,2024-01-30 14:55:09
1705,226,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:55:09,2024-01-30 14:55:09
1706,226,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:55:09,2024-01-30 14:55:09
1707,227,project_created,,2024-01-30 14:56:58,2024-01-30 14:56:58
1708,227,overall_status_updated,"{""status"":""green""}",2024-01-30 14:56:58,2024-01-30 14:56:58
1709,227,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 14:56:58,2024-01-30 14:56:58
1710,227,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 14:56:58,2024-01-30 14:56:58
1711,227,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 14:56:58,2024-01-30 14:56:58
1712,228,project_created,,2024-01-30 15:01:25,2024-01-30 15:01:25
1713,228,overall_status_updated,"{""status"":""green""}",2024-01-30 15:01:25,2024-01-30 15:01:25
1714,228,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 15:01:25,2024-01-30 15:01:25
1715,228,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 15:01:25,2024-01-30 15:01:25
1716,228,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 15:01:25,2024-01-30 15:01:25
1717,229,project_created,,2024-01-30 15:14:44,2024-01-30 15:14:44
1718,229,overall_status_updated,"{""status"":""green""}",2024-01-30 15:14:44,2024-01-30 15:14:44
1719,229,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 15:14:44,2024-01-30 15:14:44
1720,229,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 15:14:44,2024-01-30 15:14:44
1721,229,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 15:14:44,2024-01-30 15:14:44
1722,226,project_mode_updated,"{""mode"":""closed""}",2024-01-30 15:15:09,2024-01-30 15:15:09
1723,227,project_mode_updated,"{""mode"":""closed""}",2024-01-30 15:15:09,2024-01-30 15:15:09
1724,228,project_mode_updated,"{""mode"":""closed""}",2024-01-30 15:15:09,2024-01-30 15:15:09
1725,230,project_created,,2024-01-30 15:19:34,2024-01-30 15:19:34
1726,230,overall_status_updated,"{""status"":""green""}",2024-01-30 15:19:34,2024-01-30 15:19:34
1727,230,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 15:19:34,2024-01-30 15:19:34
1728,230,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 15:19:34,2024-01-30 15:19:34
1729,230,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 15:19:34,2024-01-30 15:19:34
1730,231,project_created,,2024-01-30 15:24:28,2024-01-30 15:24:28
1731,231,overall_status_updated,"{""status"":""green""}",2024-01-30 15:24:28,2024-01-30 15:24:28
1732,231,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2024-01-30 15:24:28,2024-01-30 15:24:28
1733,231,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2024-01-30 15:24:28,2024-01-30 15:24:28
1734,231,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2024-01-30 15:24:28,2024-01-30 15:24:28
