id,project_id,date,overall_gyr_status,open_issues_count,past_due_actions_count,open_risks_count,open_ranked_risks_count,active_changes_count,created_at,updated_at,num_overall_gyr_status
6778,5,2022-08-04,green,1,1,0,0,0,2022-08-05 00:00:12,2022-08-05 00:00:12,1
6779,12,2022-08-04,yellow,4,5,4,3,3,2022-08-05 00:00:12,2022-08-05 00:00:12,2
6780,14,2022-08-04,green,5,0,0,0,0,2022-08-05 00:00:12,2022-08-05 00:00:12,1
6781,17,2022-08-04,green,10,0,0,0,0,2022-08-05 00:00:13,2022-08-05 00:00:13,1
6782,22,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:13,2022-08-05 00:00:13,1
6783,27,2022-08-04,green,3,1,1,0,0,2022-08-05 00:00:13,2022-08-05 00:00:13,1
6784,30,2022-08-04,green,1,1,0,0,0,2022-08-05 00:00:13,2022-08-05 00:00:13,1
6785,34,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:14,2022-08-05 00:00:14,1
6786,38,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:14,2022-08-05 00:00:14,1
6787,56,2022-08-04,green,6,3,2,1,1,2022-08-05 00:00:14,2022-08-05 00:00:14,1
6788,58,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:14,2022-08-05 00:00:14,1
6789,77,2022-08-04,green,8,0,0,0,0,2022-08-05 00:00:15,2022-08-05 00:00:15,1
6790,79,2022-08-04,green,2,2,0,0,1,2022-08-05 00:00:15,2022-08-05 00:00:15,1
6791,95,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:15,2022-08-05 00:00:15,1
6792,96,2022-08-04,green,2,0,0,0,0,2022-08-05 00:00:15,2022-08-05 00:00:15,1
6793,99,2022-08-04,green,5,6,0,0,0,2022-08-05 00:00:16,2022-08-05 00:00:16,1
6794,101,2022-08-04,green,1,1,0,0,0,2022-08-05 00:00:16,2022-08-05 00:00:16,1
6795,102,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:16,2022-08-05 00:00:16,1
6796,105,2022-08-04,green,2,4,0,0,0,2022-08-05 00:00:16,2022-08-05 00:00:16,1
6797,107,2022-08-04,green,3,3,0,0,0,2022-08-05 00:00:17,2022-08-05 00:00:17,1
6798,108,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:17,2022-08-05 00:00:17,1
6799,109,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:17,2022-08-05 00:00:17,1
6800,110,2022-08-04,green,1,1,0,0,0,2022-08-05 00:00:17,2022-08-05 00:00:17,1
6801,111,2022-08-04,green,2,3,0,0,0,2022-08-05 00:00:18,2022-08-05 00:00:18,1
6802,112,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:18,2022-08-05 00:00:18,1
6803,114,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:18,2022-08-05 00:00:18,1
6804,115,2022-08-04,green,0,0,0,0,0,2022-08-05 00:00:18,2022-08-05 00:00:18,1
6805,1,2022-08-05,red,2,1,2,1,0,2022-08-06 00:00:10,2022-08-06 00:00:10,3
6806,2,2022-08-05,green,5,3,3,2,3,2022-08-06 00:00:10,2022-08-06 00:00:10,1
6807,4,2022-08-05,yellow,8,7,6,4,3,2022-08-06 00:00:10,2022-08-06 00:00:10,2
6808,5,2022-08-05,green,1,1,0,0,0,2022-08-06 00:00:11,2022-08-06 00:00:11,1
6809,12,2022-08-05,yellow,4,5,4,3,3,2022-08-06 00:00:11,2022-08-06 00:00:11,2
6810,14,2022-08-05,green,5,0,0,0,0,2022-08-06 00:00:11,2022-08-06 00:00:11,1
6811,17,2022-08-05,green,10,1,0,0,0,2022-08-06 00:00:11,2022-08-06 00:00:11,1
6812,22,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:12,2022-08-06 00:00:12,1
6813,27,2022-08-05,green,3,1,1,0,0,2022-08-06 00:00:12,2022-08-06 00:00:12,1
6814,30,2022-08-05,green,1,1,0,0,0,2022-08-06 00:00:13,2022-08-06 00:00:13,1
6815,34,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:13,2022-08-06 00:00:13,1
6816,38,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:13,2022-08-06 00:00:13,1
6817,56,2022-08-05,green,6,3,2,1,1,2022-08-06 00:00:13,2022-08-06 00:00:13,1
6818,58,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:14,2022-08-06 00:00:14,1
6819,77,2022-08-05,green,8,0,0,0,0,2022-08-06 00:00:14,2022-08-06 00:00:14,1
6820,79,2022-08-05,green,2,2,0,0,1,2022-08-06 00:00:14,2022-08-06 00:00:14,1
6821,95,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:15,2022-08-06 00:00:15,1
6822,96,2022-08-05,green,2,0,0,0,0,2022-08-06 00:00:15,2022-08-06 00:00:15,1
6823,99,2022-08-05,green,5,6,0,0,0,2022-08-06 00:00:15,2022-08-06 00:00:15,1
6824,101,2022-08-05,green,1,1,0,0,0,2022-08-06 00:00:15,2022-08-06 00:00:15,1
6825,102,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:15,2022-08-06 00:00:15,1
6826,105,2022-08-05,green,2,4,0,0,0,2022-08-06 00:00:16,2022-08-06 00:00:16,1
6827,107,2022-08-05,green,3,3,0,0,0,2022-08-06 00:00:16,2022-08-06 00:00:16,1
6828,108,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:16,2022-08-06 00:00:16,1
6829,109,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:16,2022-08-06 00:00:16,1
6830,110,2022-08-05,green,1,1,0,0,0,2022-08-06 00:00:16,2022-08-06 00:00:16,1
6831,111,2022-08-05,green,2,3,0,0,0,2022-08-06 00:00:16,2022-08-06 00:00:16,1
6832,112,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:17,2022-08-06 00:00:17,1
6833,114,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:17,2022-08-06 00:00:17,1
6834,115,2022-08-05,green,0,0,0,0,0,2022-08-06 00:00:17,2022-08-06 00:00:17,1
6835,1,2022-08-06,red,2,1,2,1,0,2022-08-07 00:00:05,2022-08-07 00:00:05,3
6836,2,2022-08-06,green,5,3,3,2,3,2022-08-07 00:00:06,2022-08-07 00:00:06,1
6837,4,2022-08-06,yellow,8,7,6,4,3,2022-08-07 00:00:06,2022-08-07 00:00:06,2
6838,5,2022-08-06,green,1,1,0,0,0,2022-08-07 00:00:06,2022-08-07 00:00:06,1
6839,12,2022-08-06,yellow,4,5,4,3,3,2022-08-07 00:00:06,2022-08-07 00:00:06,2
6840,14,2022-08-06,green,5,0,0,0,0,2022-08-07 00:00:07,2022-08-07 00:00:07,1
6841,17,2022-08-06,green,10,1,0,0,0,2022-08-07 00:00:07,2022-08-07 00:00:07,1
6842,22,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:07,2022-08-07 00:00:07,1
6843,27,2022-08-06,green,3,1,1,0,0,2022-08-07 00:00:07,2022-08-07 00:00:07,1
6844,30,2022-08-06,green,1,1,0,0,0,2022-08-07 00:00:08,2022-08-07 00:00:08,1
6845,34,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:08,2022-08-07 00:00:08,1
6846,38,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6847,56,2022-08-06,green,6,3,2,1,1,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6848,58,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6849,77,2022-08-06,green,8,0,0,0,0,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6850,79,2022-08-06,green,2,2,0,0,1,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6851,95,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6852,96,2022-08-06,green,2,0,0,0,0,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6853,99,2022-08-06,green,5,6,0,0,0,2022-08-07 00:00:09,2022-08-07 00:00:09,1
6854,101,2022-08-06,green,1,1,0,0,0,2022-08-07 00:00:10,2022-08-07 00:00:10,1
6855,102,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:10,2022-08-07 00:00:10,1
6856,105,2022-08-06,green,2,4,0,0,0,2022-08-07 00:00:10,2022-08-07 00:00:10,1
6857,107,2022-08-06,green,3,3,0,0,0,2022-08-07 00:00:10,2022-08-07 00:00:10,1
6858,108,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:10,2022-08-07 00:00:10,1
6859,109,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:10,2022-08-07 00:00:10,1
6860,110,2022-08-06,green,1,1,0,0,0,2022-08-07 00:00:11,2022-08-07 00:00:11,1
6861,111,2022-08-06,green,2,3,0,0,0,2022-08-07 00:00:11,2022-08-07 00:00:11,1
6862,112,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:11,2022-08-07 00:00:11,1
6863,114,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:11,2022-08-07 00:00:11,1
6864,115,2022-08-06,green,0,0,0,0,0,2022-08-07 00:00:11,2022-08-07 00:00:11,1
6865,1,2022-08-07,red,2,1,2,1,0,2022-08-08 00:00:03,2022-08-08 00:00:03,3
6866,2,2022-08-07,green,5,3,3,2,3,2022-08-08 00:00:03,2022-08-08 00:00:03,1
6867,4,2022-08-07,yellow,8,7,6,4,3,2022-08-08 00:00:03,2022-08-08 00:00:03,2
6868,5,2022-08-07,green,1,1,0,0,0,2022-08-08 00:00:03,2022-08-08 00:00:03,1
6869,12,2022-08-07,yellow,4,5,4,3,3,2022-08-08 00:00:03,2022-08-08 00:00:03,2
6870,14,2022-08-07,green,5,0,0,0,0,2022-08-08 00:00:04,2022-08-08 00:00:04,1
6871,17,2022-08-07,green,10,1,0,0,0,2022-08-08 00:00:04,2022-08-08 00:00:04,1
6872,22,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:04,2022-08-08 00:00:04,1
6873,30,2022-08-07,green,1,1,0,0,0,2022-08-08 00:00:05,2022-08-08 00:00:05,1
6874,27,2022-08-07,green,3,1,1,0,0,2022-08-08 00:00:05,2022-08-08 00:00:05,1
6875,34,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:05,2022-08-08 00:00:05,1
6876,38,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:05,2022-08-08 00:00:05,1
6877,56,2022-08-07,green,6,3,2,1,1,2022-08-08 00:00:06,2022-08-08 00:00:06,1
6878,58,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:06,2022-08-08 00:00:06,1
6879,77,2022-08-07,green,8,0,0,0,0,2022-08-08 00:00:06,2022-08-08 00:00:06,1
6880,79,2022-08-07,green,2,2,0,0,1,2022-08-08 00:00:06,2022-08-08 00:00:06,1
6881,95,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:07,2022-08-08 00:00:07,1
6882,96,2022-08-07,green,2,0,0,0,0,2022-08-08 00:00:07,2022-08-08 00:00:07,1
6883,99,2022-08-07,green,5,6,0,0,0,2022-08-08 00:00:08,2022-08-08 00:00:08,1
6884,101,2022-08-07,green,1,1,0,0,0,2022-08-08 00:00:08,2022-08-08 00:00:08,1
6885,102,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:08,2022-08-08 00:00:08,1
6886,105,2022-08-07,green,2,4,0,0,0,2022-08-08 00:00:08,2022-08-08 00:00:08,1
6887,107,2022-08-07,green,3,3,0,0,0,2022-08-08 00:00:08,2022-08-08 00:00:08,1
6888,108,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:08,2022-08-08 00:00:08,1
6889,109,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:09,2022-08-08 00:00:09,1
6890,110,2022-08-07,green,1,1,0,0,0,2022-08-08 00:00:09,2022-08-08 00:00:09,1
6891,111,2022-08-07,green,2,3,0,0,0,2022-08-08 00:00:09,2022-08-08 00:00:09,1
6892,112,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:09,2022-08-08 00:00:09,1
6893,114,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:09,2022-08-08 00:00:09,1
6894,115,2022-08-07,green,0,0,0,0,0,2022-08-08 00:00:09,2022-08-08 00:00:09,1
6895,1,2022-08-08,red,2,1,2,1,0,2022-08-09 00:00:03,2022-08-09 00:00:03,3
6896,2,2022-08-08,green,5,3,3,2,3,2022-08-09 00:00:03,2022-08-09 00:00:03,1
6897,4,2022-08-08,yellow,8,7,6,4,3,2022-08-09 00:00:03,2022-08-09 00:00:03,2
6898,5,2022-08-08,green,1,1,0,0,0,2022-08-09 00:00:04,2022-08-09 00:00:04,1
6899,12,2022-08-08,yellow,4,5,4,3,3,2022-08-09 00:00:04,2022-08-09 00:00:04,2
6900,14,2022-08-08,green,5,0,0,0,0,2022-08-09 00:00:04,2022-08-09 00:00:04,1
6901,17,2022-08-08,green,10,1,0,0,0,2022-08-09 00:00:04,2022-08-09 00:00:04,1
6902,22,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:05,2022-08-09 00:00:05,1
6903,27,2022-08-08,green,3,1,1,0,0,2022-08-09 00:00:05,2022-08-09 00:00:05,1
6904,30,2022-08-08,green,1,1,0,0,0,2022-08-09 00:00:05,2022-08-09 00:00:05,1
6905,34,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:06,2022-08-09 00:00:06,1
6906,38,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:06,2022-08-09 00:00:06,1
6907,56,2022-08-08,green,6,3,2,1,1,2022-08-09 00:00:06,2022-08-09 00:00:06,1
6908,58,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:06,2022-08-09 00:00:06,1
6909,77,2022-08-08,green,8,0,0,0,0,2022-08-09 00:00:07,2022-08-09 00:00:07,1
6910,79,2022-08-08,green,2,2,0,0,1,2022-08-09 00:00:07,2022-08-09 00:00:07,1
6911,95,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:07,2022-08-09 00:00:07,1
6912,96,2022-08-08,green,2,0,0,0,0,2022-08-09 00:00:08,2022-08-09 00:00:08,1
6913,99,2022-08-08,green,5,6,0,0,0,2022-08-09 00:00:08,2022-08-09 00:00:08,1
6914,101,2022-08-08,green,1,1,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6915,102,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6916,105,2022-08-08,green,2,4,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6917,107,2022-08-08,green,3,3,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6918,108,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6919,109,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6920,110,2022-08-08,green,1,1,0,0,0,2022-08-09 00:00:09,2022-08-09 00:00:09,1
6921,111,2022-08-08,green,2,3,0,0,0,2022-08-09 00:00:10,2022-08-09 00:00:10,1
6922,112,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:10,2022-08-09 00:00:10,1
6923,114,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:10,2022-08-09 00:00:10,1
6924,115,2022-08-08,green,0,0,0,0,0,2022-08-09 00:00:10,2022-08-09 00:00:10,1
6925,1,2022-08-09,red,2,1,2,1,0,2022-08-10 00:00:12,2022-08-10 00:00:12,3
6926,2,2022-08-09,green,5,3,3,2,3,2022-08-10 00:00:13,2022-08-10 00:00:13,1
6927,4,2022-08-09,yellow,8,7,6,4,3,2022-08-10 00:00:13,2022-08-10 00:00:13,2
6928,5,2022-08-09,green,1,1,0,0,0,2022-08-10 00:00:13,2022-08-10 00:00:13,1
6929,12,2022-08-09,yellow,4,5,4,3,3,2022-08-10 00:00:13,2022-08-10 00:00:13,2
6930,14,2022-08-09,green,5,0,0,0,0,2022-08-10 00:00:14,2022-08-10 00:00:14,1
6931,17,2022-08-09,green,10,1,0,0,0,2022-08-10 00:00:14,2022-08-10 00:00:14,1
6932,22,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:14,2022-08-10 00:00:14,1
6933,27,2022-08-09,green,3,2,1,0,0,2022-08-10 00:00:14,2022-08-10 00:00:14,1
6934,30,2022-08-09,green,1,1,0,0,0,2022-08-10 00:00:15,2022-08-10 00:00:15,1
6935,34,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:15,2022-08-10 00:00:15,1
6936,38,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:15,2022-08-10 00:00:15,1
6937,56,2022-08-09,green,6,3,2,1,1,2022-08-10 00:00:15,2022-08-10 00:00:15,1
6938,58,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:16,2022-08-10 00:00:16,1
6939,77,2022-08-09,green,8,0,0,0,0,2022-08-10 00:00:16,2022-08-10 00:00:16,1
6940,79,2022-08-09,green,2,2,0,0,1,2022-08-10 00:00:16,2022-08-10 00:00:16,1
6941,95,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:16,2022-08-10 00:00:16,1
6942,96,2022-08-09,green,2,0,0,0,0,2022-08-10 00:00:16,2022-08-10 00:00:16,1
6943,99,2022-08-09,green,5,6,0,0,0,2022-08-10 00:00:16,2022-08-10 00:00:16,1
6944,101,2022-08-09,green,1,1,0,0,0,2022-08-10 00:00:17,2022-08-10 00:00:17,1
6945,102,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:17,2022-08-10 00:00:17,1
6946,105,2022-08-09,green,2,4,0,0,0,2022-08-10 00:00:17,2022-08-10 00:00:17,1
6947,107,2022-08-09,green,3,3,0,0,0,2022-08-10 00:00:17,2022-08-10 00:00:17,1
6948,108,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:17,2022-08-10 00:00:17,1
6949,109,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:17,2022-08-10 00:00:17,1
6950,110,2022-08-09,green,1,1,0,0,0,2022-08-10 00:00:18,2022-08-10 00:00:18,1
6951,111,2022-08-09,green,2,3,0,0,0,2022-08-10 00:00:18,2022-08-10 00:00:18,1
6952,112,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:18,2022-08-10 00:00:18,1
6953,114,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:18,2022-08-10 00:00:18,1
6954,115,2022-08-09,green,0,0,0,0,0,2022-08-10 00:00:18,2022-08-10 00:00:18,1
6955,1,2022-08-10,red,2,1,2,1,0,2022-08-11 00:00:14,2022-08-11 00:00:14,3
6956,2,2022-08-10,green,5,3,3,2,3,2022-08-11 00:00:14,2022-08-11 00:00:14,1
6957,4,2022-08-10,yellow,8,7,6,4,3,2022-08-11 00:00:15,2022-08-11 00:00:15,2
6958,5,2022-08-10,green,1,1,0,0,0,2022-08-11 00:00:15,2022-08-11 00:00:15,1
6959,12,2022-08-10,yellow,4,5,4,3,3,2022-08-11 00:00:15,2022-08-11 00:00:15,2
6960,14,2022-08-10,green,5,0,0,0,0,2022-08-11 00:00:15,2022-08-11 00:00:15,1
6961,17,2022-08-10,green,10,1,0,0,0,2022-08-11 00:00:15,2022-08-11 00:00:15,1
6962,22,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:16,2022-08-11 00:00:16,1
6963,27,2022-08-10,green,3,3,1,0,0,2022-08-11 00:00:16,2022-08-11 00:00:16,1
6964,30,2022-08-10,green,1,1,0,0,0,2022-08-11 00:00:16,2022-08-11 00:00:16,1
6965,34,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:17,2022-08-11 00:00:17,1
6966,38,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:17,2022-08-11 00:00:17,1
6967,56,2022-08-10,green,6,3,2,1,1,2022-08-11 00:00:17,2022-08-11 00:00:17,1
6968,58,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:18,2022-08-11 00:00:18,1
6969,77,2022-08-10,green,8,0,0,0,0,2022-08-11 00:00:18,2022-08-11 00:00:18,1
6970,79,2022-08-10,green,2,2,0,0,1,2022-08-11 00:00:18,2022-08-11 00:00:18,1
6971,95,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:18,2022-08-11 00:00:18,1
6972,96,2022-08-10,green,2,0,0,0,0,2022-08-11 00:00:19,2022-08-11 00:00:19,1
6973,99,2022-08-10,green,5,6,0,0,0,2022-08-11 00:00:19,2022-08-11 00:00:19,1
6974,101,2022-08-10,green,1,1,0,0,0,2022-08-11 00:00:19,2022-08-11 00:00:19,1
6975,102,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:19,2022-08-11 00:00:19,1
6976,105,2022-08-10,green,2,4,0,0,0,2022-08-11 00:00:19,2022-08-11 00:00:19,1
6977,107,2022-08-10,green,3,3,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6978,108,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6979,109,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6980,110,2022-08-10,green,1,1,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6981,111,2022-08-10,green,2,3,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6982,112,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6983,114,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:20,2022-08-11 00:00:20,1
6984,115,2022-08-10,green,0,0,0,0,0,2022-08-11 00:00:21,2022-08-11 00:00:21,1
6985,1,2022-08-11,red,2,1,2,1,0,2022-08-12 00:00:13,2022-08-12 00:00:13,3
6986,2,2022-08-11,green,5,3,3,2,3,2022-08-12 00:00:13,2022-08-12 00:00:13,1
6987,4,2022-08-11,yellow,8,7,6,4,3,2022-08-12 00:00:13,2022-08-12 00:00:13,2
6988,5,2022-08-11,green,1,1,0,0,0,2022-08-12 00:00:13,2022-08-12 00:00:13,1
6989,12,2022-08-11,yellow,4,5,4,3,3,2022-08-12 00:00:13,2022-08-12 00:00:13,2
6990,14,2022-08-11,green,5,0,0,0,0,2022-08-12 00:00:13,2022-08-12 00:00:13,1
6991,17,2022-08-11,green,10,1,0,0,0,2022-08-12 00:00:14,2022-08-12 00:00:14,1
6992,22,2022-08-11,green,0,0,0,0,0,2022-08-12 00:00:14,2022-08-12 00:00:14,1
